"IdVenta","Fecha","Fecha_Entrega","IdCanal","IdCliente","IdSucursal","IdEmpleado","IdProducto","Precio","Cantidad"
23051,"2019-07-08","2019-07-16",1,2740,11,11002784,42969,3839.0,3
23052,"2019-07-30","2019-07-31",3,339,11,11002784,42979,113.0,2
23053,"2020-02-25","2020-03-01",1,1543,11,11002784,42971,2762.0,1
23054,"2020-05-11","2020-05-16",2,1379,11,11002784,42978,112.0,1
23055,"2020-05-29","2020-06-03",3,1435,11,11002784,42999,547.0,2
23075,"2020-03-16","2020-03-20",1,599,11,11002784,43038,1163.0,1
23076,"2020-03-31","2020-04-05",2,1325,11,11002784,43037,1137.0,3
23077,"2020-05-06","2020-05-11",3,1157,11,11002784,43021,435.0,1
23078,"2020-05-08","2020-05-13",2,1301,11,11002784,43039,815.0,2
23079,"2020-02-15","2020-02-18",2,1070,11,11002784,42928,123.0,1
23080,"2020-02-25","2020-03-04",1,576,11,11002784,42848,1588.0,3
23081,"2020-01-08","2020-01-15",1,781,11,11002784,42987,456.0,2
23082,"2020-03-10","2020-03-14",2,1216,11,11002784,42864,199.0,1
23083,"2020-03-17","2020-03-25",2,901,11,11002784,42899,199.0,3
23084,"2020-03-20","2020-03-30",1,1058,11,11002784,42904,135.0,2
23085,"2020-05-29","2020-06-01",2,214,11,11002784,42774,6048.9,2
23086,"2020-05-28","2020-06-04",2,1668,11,11002784,42866,199.0,2
23087,"2020-05-07","2020-05-08",3,585,11,11002784,42981,52.0,2
23088,"2020-05-19","2020-05-22",1,1806,11,11002784,43026,530.0,2
23091,"2019-06-05","2019-06-13",2,2691,11,11002532,42777,2557.5,2
23092,"2019-10-07","2019-10-08",2,1621,11,11002532,42798,1556.28,2
23104,"2019-08-26","2019-08-29",1,497,11,11002532,42975,215.0,2
23105,"2019-11-25","2019-12-03",1,715,11,11002532,42993,507.0,2
23106,"2020-03-27","2020-03-28",2,236,11,11002532,43014,502.0,3
23107,"2019-10-08","2019-10-11",2,541,11,11002532,43042,1121.0,2
23116,"2019-01-31","2019-02-08",1,1150,11,11002532,42824,584.76,3
23117,"2019-03-30","2019-04-08",2,2837,11,11002532,42838,897.38,1
23121,"2019-12-02","2019-12-11",3,233,11,11002532,42926,79.0,2
23122,"2020-04-01","2020-04-04",2,1815,11,11002532,42903,269.0,1
23128,"2020-03-23","2020-03-31",2,460,11,11002532,42959,4141.0,2
23129,"2020-04-06","2020-04-12",3,1274,11,11002532,43014,502.0,2
23130,"2020-05-13","2020-05-19",2,1387,11,11002532,42992,570.0,3
23132,"2019-12-05","2019-12-14",1,995,11,11002532,43036,744.0,3
23165,"2019-02-04","2019-02-11",1,532,11,11002532,42767,3485.68,2
23167,"2019-06-17","2019-06-25",3,1462,11,11002532,42782,3373.92,3
23168,"2019-10-10","2019-10-15",1,1403,11,11002532,42785,1597.42,3
23169,"2019-11-21","2019-11-26",2,360,11,11002532,42759,1800.48,2
23170,"2020-02-07","2020-02-10",3,1013,11,11002532,42797,4845.5,3
23171,"2020-03-23","2020-03-27",1,3263,11,11002532,42796,457.82,2
23172,"2020-05-12","2020-05-15",2,1251,11,11002532,42796,457.82,2
23209,"2019-06-03","2019-06-05",1,1143,11,11002532,42884,498.0,3
23210,"2019-07-04","2019-07-11",2,1304,11,11002532,42844,1810.38,2
23211,"2019-08-15","2019-08-20",1,3271,11,11002532,42824,584.76,3
23212,"2019-09-19","2019-09-23",2,2646,11,11002532,42835,818.84,2
23213,"2019-09-26","2019-10-01",1,144,11,11002532,42828,906.18,3
23214,"2019-10-08","2019-10-15",2,1146,11,11002532,42845,823.24,2
23215,"2019-12-30","2020-01-04",2,412,11,11002532,42836,823.24,2
23216,"2020-01-02","2020-01-05",2,866,11,11002532,42820,652.74,3
23217,"2020-02-21","2020-02-25",2,2765,11,11002532,42884,498.0,2
23218,"2020-05-27","2020-05-30",1,708,11,11002532,42858,505.0,2
23256,"2019-04-26","2019-05-01",2,880,11,11002532,42887,498.0,2
23257,"2019-06-27","2019-07-02",2,996,11,11002532,42923,753.0,1
23258,"2019-07-06","2019-07-13",2,856,11,11002532,42898,515.0,2
23259,"2019-07-31","2019-08-02",1,1245,11,11002532,42898,515.0,1
23260,"2019-10-11","2019-10-21",3,2725,11,11002532,42935,2456.0,3
23261,"2019-10-15","2019-10-20",2,303,11,11002532,42935,2456.0,1
23262,"2020-01-02","2020-01-05",3,1828,11,11002532,42926,79.0,2
23263,"2020-01-16","2020-01-20",1,852,11,11002532,42940,2162.0,2
23264,"2020-04-07","2020-04-08",2,1203,11,11002532,42895,515.0,2
23265,"2020-04-17","2020-04-24",3,1244,11,11002532,42934,1789.0,2
23302,"2019-04-30","2019-05-05",3,591,11,11002532,42969,3839.0,3
23303,"2019-05-10","2019-05-14",2,2937,11,11002532,42983,354.0,2
23304,"2019-06-05","2019-06-07",2,1834,11,11002532,42974,214.0,1
23305,"2019-11-28","2019-12-03",2,1142,11,11002532,42991,438.0,2
23306,"2020-01-04","2020-01-07",2,25,11,11002532,42999,547.0,2
23308,"2020-03-07","2020-03-14",2,130,11,11002532,42976,216.0,2
23309,"2020-03-27","2020-04-03",1,193,11,11002532,42954,2554.0,2
23321,"2019-03-07","2019-03-15",2,1835,11,11002532,43027,461.0,3
23322,"2019-05-07","2019-05-11",2,909,11,11002532,43031,1191.0,2
23323,"2020-05-06","2020-05-11",3,1157,11,11002532,43021,435.0,1
23324,"2020-05-08","2020-05-13",3,1301,11,11002532,43039,815.0,2
23325,"2020-03-13","2020-03-20",2,1622,11,11002532,42871,560.0,2
23326,"2020-01-18","2020-01-23",3,1557,11,11002532,42943,2190.0,2
23327,"2020-04-22","2020-04-25",2,3021,11,11002532,42894,515.0,3
23328,"2020-03-17","2020-03-25",2,901,11,11002532,42899,199.0,2
23329,"2020-03-20","2020-03-30",2,1058,11,11002532,42904,135.0,2
23330,"2020-04-18","2020-04-23",2,2669,11,11002532,42965,2281.0,3
23331,"2020-05-29","2020-06-01",2,214,11,11002532,42774,6048.9,3
23332,"2020-05-19","2020-05-22",2,1806,11,11002532,43026,530.0,3
23342,"2019-05-22","2019-05-25",1,2612,12,12002427,42914,1489.0,2
23343,"2019-10-19","2019-10-22",1,3040,12,12002427,42938,2679.0,1
23347,"2019-01-19","2019-01-20",2,1529,12,12002427,43005,421.0,1
23348,"2019-07-17","2019-07-25",2,305,12,12002427,42971,2762.0,2
23349,"2019-10-29","2019-10-30",2,2973,12,12002427,42963,2355.0,1
23354,"2019-08-09","2019-08-18",1,1,12,12002427,42787,1366.42,2
23356,"2019-10-14","2019-10-17",1,1412,12,12002427,42879,560.0,3
23363,"2019-04-17","2019-04-25",2,1302,12,12002427,42909,1500.0,2
23364,"2019-12-14","2019-12-20",2,29,12,12002427,42894,515.0,3
23365,"2020-04-04","2020-04-10",2,359,12,12002427,42936,3549.0,3
23366,"2019-05-17","2019-05-20",2,1720,12,12002427,43010,387.0,2
23369,"2019-08-19","2019-08-25",1,483,12,12002427,43022,422.0,2
23370,"2020-02-12","2020-02-15",2,2965,12,12002427,43021,435.0,2
23398,"2019-03-13","2019-03-20",1,1061,12,12002427,42758,1819.18,2
23399,"2019-05-02","2019-05-05",2,1281,12,12002427,42760,1637.24,2
23400,"2019-05-14","2019-05-21",1,424,12,12002427,42777,2557.5,2
23401,"2019-06-14","2019-06-21",2,1298,12,12002427,42815,599.5,2
23402,"2019-06-27","2019-06-30",3,394,12,12002427,42774,6048.9,2
23403,"2019-09-21","2019-09-28",1,781,12,12002427,42817,813.12,3
23404,"2019-11-16","2019-11-21",2,1506,12,12002427,42781,2098.8,2
23405,"2020-01-16","2020-01-24",2,374,12,12002427,42773,8703.64,3
23406,"2020-02-14","2020-02-18",2,3027,12,12002427,42788,421.96,3
23407,"2020-03-04","2020-03-05",2,211,12,12002427,42788,421.96,3
23438,"2019-01-08","2019-01-13",2,575,12,12002427,42856,481.0,1
23439,"2019-03-01","2019-03-06",2,2808,12,12002427,42861,542.0,2
23440,"2019-05-29","2019-06-02",1,1805,12,12002427,42819,860.42,2
23441,"2019-08-16","2019-08-23",2,630,12,12002427,42849,1542.0,3
23442,"2019-08-30","2019-09-06",1,1051,12,12002427,42845,823.24,3
23443,"2019-11-01","2019-11-05",2,679,12,12002427,42856,481.0,3
23444,"2019-12-03","2019-12-10",3,1289,12,12002427,42844,1810.38,2
23445,"2019-12-25","2019-12-30",2,279,12,12002427,42877,560.0,3
23446,"2019-12-28","2020-01-01",1,846,12,12002427,42844,1810.38,2
23447,"2020-02-15","2020-02-22",2,1486,12,12002427,42878,560.0,2
23448,"2020-02-24","2020-02-29",1,566,12,12002427,42839,353.32,2
23449,"2020-05-20","2020-05-27",3,1730,12,12002427,42882,498.0,2
23477,"2019-01-24","2019-01-29",2,2652,12,12002427,42912,1654.0,2
23478,"2019-05-10","2019-05-14",2,1636,12,12002427,42899,199.0,1
23479,"2019-05-30","2019-06-06",2,736,12,12002427,42888,498.0,2
23480,"2019-06-10","2019-06-13",2,1292,12,12002427,42896,515.0,1
23481,"2019-10-18","2019-10-23",2,1285,12,12002427,42910,1502.0,3
23482,"2020-02-22","2020-02-24",2,1781,12,12002427,42913,1357.0,1
23483,"2020-02-24","2020-03-03",3,385,12,12002427,42936,3549.0,2
23484,"2020-02-28","2020-03-01",2,817,12,12002427,42917,1351.35,1
23516,"2019-01-10","2019-01-13",2,544,12,12002427,43006,519.0,1
23517,"2019-02-18","2019-02-19",2,2807,12,12002427,42969,3839.0,2
23518,"2019-03-09","2019-03-10",1,873,12,12002427,42980,114.0,3
23519,"2019-03-27","2019-04-01",1,1450,12,12002427,42954,2554.0,2
23520,"2019-04-10","2019-04-13",2,295,12,12002427,43005,421.0,2
23521,"2019-06-29","2019-07-04",3,655,12,12002427,43010,387.0,1
23522,"2019-07-31","2019-08-04",1,2966,12,12002427,43014,502.0,1
23523,"2019-09-13","2019-09-14",2,1449,12,12002427,43003,442.0,1
23524,"2019-10-10","2019-10-18",2,3060,12,12002427,42983,354.0,1
23525,"2019-10-14","2019-10-21",2,1560,12,12002427,42984,258.0,2
23526,"2019-10-22","2019-10-23",1,1572,12,12002427,42973,123.0,2
23527,"2019-11-07","2019-11-10",2,3145,12,12002427,43015,483.0,2
23528,"2019-11-23","2019-11-28",2,861,12,12002427,42955,2366.0,2
23529,"2020-01-16","2020-01-26",2,656,12,12002427,42985,1456.0,1
23530,"2020-03-11","2020-03-12",2,1065,12,12002427,42985,1456.0,3
23531,"2020-03-28","2020-04-05",3,381,12,12002427,42992,570.0,2
23532,"2020-05-14","2020-05-17",2,2586,12,12002427,43011,387.0,2
23533,"2020-05-27","2020-06-01",2,183,12,12002427,42987,456.0,1
23542,"2019-01-25","2019-01-26",2,3014,12,12002427,43038,1163.0,3
23543,"2019-06-26","2019-07-01",2,604,12,12002427,43035,1159.0,2
23544,"2020-02-21","2020-02-27",2,3403,12,12002427,42815,599.5,2
23545,"2020-01-24","2020-02-01",3,581,12,12002427,42888,498.0,2
23546,"2020-02-08","2020-02-16",1,493,12,12002427,42955,2366.0,1
23547,"2020-02-29","2020-03-01",2,2771,12,12002427,43030,1175.0,1
23548,"2020-01-04","2020-01-07",2,1665,12,12002427,43043,1159.0,2
23549,"2020-04-29","2020-05-09",2,959,12,12002427,42864,199.0,2
23550,"2020-04-15","2020-04-25",2,2871,12,12002427,42884,498.0,3
23551,"2020-03-07","2020-03-10",2,2842,12,12002427,42988,598.0,1
23552,"2020-04-13","2020-04-17",2,1624,12,12002427,43020,562.0,2
23553,"2020-05-19","2020-05-24",2,1576,12,12002427,43025,550.0,1
23557,"2019-04-20","2019-04-21",1,1178,12,12002786,42816,1254.88,1
23558,"2020-05-20","2020-05-21",2,2763,12,12002786,42815,599.5,2
23569,"2019-05-22","2019-05-25",3,2612,12,12002786,42914,1489.0,2
23570,"2019-10-19","2019-10-22",2,3040,12,12002786,42938,2679.0,3
23576,"2019-08-09","2019-08-18",2,1,12,12002786,42787,1366.42,1
23577,"2020-04-10","2020-04-19",1,676,12,12002786,42757,1784.42,1
23586,"2019-04-11","2019-04-17",2,2623,12,12002786,42879,560.0,2
23587,"2019-09-14","2019-09-22",2,1735,12,12002786,42831,369.6,2
23595,"2019-05-21","2019-05-27",1,2691,12,12002786,42894,515.0,2
23596,"2019-12-14","2019-12-20",2,29,12,12002786,42894,515.0,2
23597,"2020-04-04","2020-04-10",3,359,12,12002786,42936,3549.0,1
23598,"2019-05-17","2019-05-20",3,1720,12,12002786,43010,387.0,1
23602,"2019-08-19","2019-08-25",1,483,12,12002786,43022,422.0,3
23633,"2019-02-28","2019-03-04",2,1319,12,12002786,42779,9555.04,2
23634,"2019-03-13","2019-03-20",2,1061,12,12002786,42758,1819.18,3
23635,"2019-05-02","2019-05-05",2,1281,12,12002786,42760,1637.24,1
23636,"2019-05-09","2019-05-16",1,785,12,12002786,42776,1423.4,3
23637,"2019-06-15","2019-06-22",2,893,12,12002786,42771,2554.2,1
23638,"2019-08-16","2019-08-20",3,1760,12,12002786,42817,813.12,2
23639,"2020-01-16","2020-01-24",2,374,12,12002786,42773,8703.64,1
23640,"2020-01-28","2020-02-05",2,2454,12,12002786,42786,795.74,2
23641,"2020-03-04","2020-03-05",1,211,12,12002786,42788,421.96,2
23642,"2020-03-11","2020-03-15",2,2870,12,12002786,42773,8703.64,2
23672,"2019-01-04","2019-01-09",2,1835,12,12002786,42842,353.32,2
23673,"2019-01-08","2019-01-13",2,575,12,12002786,42856,481.0,2
23674,"2019-03-01","2019-03-06",1,2808,12,12002786,42861,542.0,1
23675,"2019-05-15","2019-05-18",2,2915,12,12002786,42875,560.0,1
23676,"2019-05-29","2019-06-02",3,1805,12,12002786,42819,860.42,2
23677,"2019-08-15","2019-08-16",3,2848,12,12002786,42828,906.18,3
23678,"2019-08-16","2019-08-23",2,630,12,12002786,42849,1542.0,2
23679,"2019-08-30","2019-09-06",3,1051,12,12002786,42845,823.24,2
23680,"2019-11-01","2019-11-05",3,679,12,12002786,42856,481.0,2
23681,"2019-12-03","2019-12-10",3,1289,12,12002786,42844,1810.38,3
23682,"2019-12-25","2019-12-30",3,279,12,12002786,42877,560.0,2
23683,"2019-12-25","2020-01-04",2,2986,12,12002786,42863,398.0,2
23684,"2020-02-15","2020-02-22",1,1486,12,12002786,42878,560.0,1
23685,"2020-02-20","2020-02-21",2,125,12,12002786,42830,486.42,3
23686,"2020-02-24","2020-02-29",2,566,12,12002786,42839,353.32,2
23687,"2020-04-04","2020-04-07",2,2666,12,12002786,42854,1115.0,2
23688,"2020-05-20","2020-05-27",3,1730,12,12002786,42882,498.0,3
23721,"2019-05-30","2019-06-06",1,736,12,12002786,42888,498.0,2
23722,"2019-06-10","2019-06-13",2,1292,12,12002786,42896,515.0,2
23723,"2019-07-12","2019-07-17",2,2854,12,12002786,42914,1489.0,2
23724,"2019-07-23","2019-07-24",2,2726,12,12002786,42931,324.0,2
23725,"2019-11-20","2019-11-22",2,1540,12,12002786,42925,3.0,3
23726,"2020-02-22","2020-02-24",2,1781,12,12002786,42913,1357.0,2
23727,"2020-03-30","2020-04-04",2,1760,12,12002786,42900,245.0,3
23728,"2020-04-04","2020-04-09",2,1726,12,12002786,42948,2786.0,2
23757,"2019-01-10","2019-01-13",3,544,12,12002786,43006,519.0,3
23758,"2019-03-27","2019-04-01",2,1450,12,12002786,42954,2554.0,3
23759,"2019-03-27","2019-03-30",2,783,12,12002786,43009,563.0,1
23760,"2019-05-30","2019-06-03",2,3145,12,12002786,43004,373.0,1
23761,"2019-07-31","2019-08-04",3,2966,12,12002786,43014,502.0,1
23762,"2019-10-10","2019-10-18",3,3060,12,12002786,42983,354.0,3
23763,"2019-10-14","2019-10-21",2,1560,12,12002786,42984,258.0,3
23764,"2019-10-22","2019-10-23",2,1572,12,12002786,42973,123.0,2
23765,"2019-11-07","2019-11-10",1,3145,12,12002786,43015,483.0,2
23766,"2020-01-17","2020-01-21",1,296,12,12002786,43017,358.0,1
23767,"2020-02-20","2020-02-28",2,253,12,12002786,42977,111.0,2
23768,"2020-03-11","2020-03-12",2,1065,12,12002786,42985,1456.0,3
23769,"2020-03-28","2020-04-05",1,381,12,12002786,42992,570.0,2
23770,"2020-03-31","2020-04-10",3,909,12,12002786,42994,579.0,2
23771,"2020-05-14","2020-05-17",2,2586,12,12002786,43011,387.0,2
23772,"2020-05-27","2020-06-01",3,183,12,12002786,42987,456.0,2
23783,"2019-02-16","2019-02-17",2,853,12,12002786,43036,744.0,3
23784,"2020-03-30","2020-04-02",1,1223,12,12002786,43038,1163.0,2
23785,"2020-05-23","2020-05-28",3,3247,12,12002786,43038,1163.0,1
23786,"2020-02-15","2020-02-18",2,1063,12,12002786,42849,1542.0,2
23787,"2020-02-08","2020-02-16",2,493,12,12002786,42955,2366.0,2
23788,"2020-03-02","2020-03-04",2,1345,12,12002786,42961,2867.0,2
23789,"2020-03-03","2020-03-10",2,2635,12,12002786,43005,421.0,3
23790,"2020-01-04","2020-01-07",2,1665,12,12002786,43043,1159.0,3
23791,"2020-03-14","2020-03-22",2,596,12,12002786,42754,1237.5,3
23792,"2020-03-07","2020-03-10",2,502,12,12002786,42812,376.64,3
23794,"2020-04-13","2020-04-17",3,1624,12,12002786,43020,562.0,2
23797,"2019-04-20","2019-04-21",2,1178,12,12002614,42816,1254.88,1
23804,"2019-10-19","2019-10-22",2,3040,12,12002614,42938,2679.0,3
23807,"2019-01-19","2019-01-20",2,1529,12,12002614,43005,421.0,2
23808,"2019-03-16","2019-03-17",2,1703,12,12002614,43001,625.0,2
23809,"2019-09-13","2019-09-16",2,553,12,12002614,42989,413.0,2
23810,"2020-04-13","2020-04-16",2,1034,12,12002614,43036,744.0,2
23820,"2019-04-17","2019-04-25",2,1302,12,12002614,42909,1500.0,1
23821,"2019-08-19","2019-08-22",2,1230,12,12002614,42938,2679.0,2
23822,"2020-04-04","2020-04-10",2,359,12,12002614,42936,3549.0,2
23824,"2020-02-06","2020-02-09",2,3232,12,12002614,42973,123.0,2
23826,"2019-08-19","2019-08-25",2,483,12,12002614,43022,422.0,3
23827,"2020-02-12","2020-02-15",2,2965,12,12002614,43021,435.0,3
23850,"2019-01-22","2019-01-24",2,844,12,12002614,42772,6569.86,3
23851,"2019-02-28","2019-03-04",2,1319,12,12002614,42779,9555.04,3
23852,"2019-05-02","2019-05-05",2,1281,12,12002614,42760,1637.24,1
23853,"2019-05-14","2019-05-21",1,424,12,12002614,42777,2557.5,2
23854,"2019-06-15","2019-06-22",2,893,12,12002614,42771,2554.2,1
23855,"2019-07-06","2019-07-11",3,2933,12,12002614,42787,1366.42,1
23856,"2019-09-11","2019-09-16",2,154,12,12002614,42760,1637.24,1
23857,"2019-10-12","2019-10-15",2,135,12,12002614,42792,479.82,2
23858,"2019-10-28","2019-10-29",2,3203,12,12002614,42811,2559.92,2
23859,"2020-01-28","2020-02-05",2,2454,12,12002614,42786,795.74,1
23860,"2020-03-11","2020-03-15",2,2870,12,12002614,42773,8703.64,2
23861,"2020-04-15","2020-04-20",2,627,12,12002614,42796,457.82,1
23886,"2019-03-01","2019-03-06",3,2808,12,12002614,42861,542.0,3
23887,"2019-03-12","2019-03-13",2,1872,12,12002614,42884,498.0,2
23888,"2019-07-31","2019-08-04",2,428,12,12002614,42827,512.38,2
23889,"2019-08-30","2019-09-06",2,1051,12,12002614,42845,823.24,2
23890,"2019-11-01","2019-11-05",2,679,12,12002614,42856,481.0,3
23891,"2019-12-03","2019-12-10",2,1289,12,12002614,42844,1810.38,1
23892,"2019-12-14","2019-12-15",3,956,12,12002614,42861,542.0,3
23893,"2019-12-25","2019-12-30",3,279,12,12002614,42877,560.0,1
23894,"2019-12-25","2020-01-04",2,2986,12,12002614,42863,398.0,2
23895,"2019-12-28","2020-01-01",2,846,12,12002614,42844,1810.38,1
23896,"2020-01-31","2020-02-05",2,382,12,12002614,42871,560.0,1
23897,"2020-02-15","2020-02-22",1,1486,12,12002614,42878,560.0,2
23898,"2020-05-22","2020-05-27",2,538,12,12002614,42865,199.0,2
23929,"2019-01-19","2019-01-24",2,1829,12,12002614,42939,2915.0,2
23930,"2019-02-04","2019-02-05",3,1735,12,12002614,42936,3549.0,3
23931,"2019-05-30","2019-06-06",2,736,12,12002614,42888,498.0,2
23932,"2019-06-10","2019-06-13",2,1292,12,12002614,42896,515.0,3
23934,"2020-02-24","2020-03-03",2,385,12,12002614,42936,3549.0,2
23935,"2020-02-28","2020-03-01",2,817,12,12002614,42917,1351.35,2
23936,"2020-04-16","2020-04-21",2,390,12,12002614,42921,756.0,2
23972,"2019-01-10","2019-01-13",1,544,12,12002614,43006,519.0,2
23973,"2019-02-18","2019-02-19",2,2807,12,12002614,42969,3839.0,2
23974,"2019-03-09","2019-03-10",3,873,12,12002614,42980,114.0,1
23975,"2019-03-27","2019-03-30",2,783,12,12002614,43009,563.0,2
23976,"2019-04-10","2019-04-13",2,295,12,12002614,43005,421.0,2
23977,"2019-05-30","2019-06-03",1,3145,12,12002614,43004,373.0,1
23978,"2019-06-29","2019-07-04",2,655,12,12002614,43010,387.0,1
23979,"2019-07-31","2019-08-04",2,2966,12,12002614,43014,502.0,2
23980,"2019-09-13","2019-09-14",3,1449,12,12002614,43003,442.0,2
23981,"2019-10-10","2019-10-18",2,3060,12,12002614,42983,354.0,2
23982,"2019-10-14","2019-10-19",3,2669,12,12002614,42957,2789.0,3
23983,"2019-10-22","2019-10-23",2,1572,12,12002614,42973,123.0,1
23984,"2020-01-16","2020-01-26",2,656,12,12002614,42985,1456.0,1
23985,"2020-01-18","2020-01-26",1,1164,12,12002614,42994,579.0,3
23986,"2020-03-11","2020-03-12",2,1065,12,12002614,42985,1456.0,2
23987,"2020-03-28","2020-04-05",1,381,12,12002614,42992,570.0,3
23988,"2020-05-14","2020-05-17",2,2586,12,12002614,43011,387.0,3
23997,"2019-02-16","2019-02-17",2,853,12,12002614,43036,744.0,1
23998,"2019-04-30","2019-05-10",3,3050,12,12002614,43035,1159.0,2
23999,"2019-06-26","2019-07-01",2,604,12,12002614,43035,1159.0,1
24000,"2019-07-31","2019-08-05",1,425,12,12002614,43022,422.0,2
24001,"2020-03-30","2020-04-02",1,1223,12,12002614,43038,1163.0,2
24002,"2020-03-03","2020-03-10",2,2635,12,12002614,43005,421.0,2
24003,"2020-02-29","2020-03-01",2,2771,12,12002614,43030,1175.0,1
24004,"2020-03-07","2020-03-10",2,502,12,12002614,42812,376.64,2
24005,"2020-04-29","2020-05-09",2,959,12,12002614,42864,199.0,1
24006,"2020-04-30","2020-05-02",2,1852,12,12002614,42945,3210.0,3
24007,"2020-03-07","2020-03-10",2,2842,12,12002614,42988,598.0,3
24008,"2020-05-08","2020-05-13",2,1182,12,12002614,42905,456.0,1
24013,"2020-05-20","2020-05-21",2,2763,12,12002599,42815,599.5,1
24025,"2019-09-13","2019-09-16",1,553,12,12002599,42989,413.0,1
24029,"2019-08-09","2019-08-18",2,1,12,12002599,42787,1366.42,2
24037,"2019-04-11","2019-04-17",3,2623,12,12002599,42879,560.0,3
24038,"2019-10-14","2019-10-17",2,1412,12,12002599,42879,560.0,1
24042,"2019-04-17","2019-04-25",1,1302,12,12002599,42909,1500.0,2
24043,"2019-08-19","2019-08-22",1,1230,12,12002599,42938,2679.0,2
24044,"2019-12-14","2019-12-20",3,29,12,12002599,42894,515.0,1
24048,"2019-05-17","2019-05-20",1,1720,12,12002599,43010,387.0,3
24049,"2019-12-30","2020-01-02",2,2989,12,12002599,43009,563.0,2
24050,"2020-02-06","2020-02-09",2,3232,12,12002599,42973,123.0,2
24053,"2019-08-19","2019-08-25",3,483,12,12002599,43022,422.0,3
24078,"2019-01-22","2019-01-24",1,844,12,12002599,42772,6569.86,2
24079,"2019-02-28","2019-03-04",2,1319,12,12002599,42779,9555.04,2
24080,"2019-05-02","2019-05-05",3,1281,12,12002599,42760,1637.24,1
24081,"2019-05-09","2019-05-16",3,785,12,12002599,42776,1423.4,2
24082,"2019-05-14","2019-05-21",1,424,12,12002599,42777,2557.5,1
24083,"2019-06-14","2019-06-21",1,1298,12,12002599,42815,599.5,3
24084,"2019-07-06","2019-07-11",3,2933,12,12002599,42787,1366.42,1
24085,"2019-10-12","2019-10-15",1,135,12,12002599,42792,479.82,2
24086,"2020-01-16","2020-01-24",2,374,12,12002599,42773,8703.64,1
24087,"2020-01-28","2020-02-05",2,2454,12,12002599,42786,795.74,2
24088,"2020-04-15","2020-04-20",1,627,12,12002599,42796,457.82,1
24120,"2019-01-04","2019-01-09",3,1835,12,12002599,42842,353.32,1
24121,"2019-01-08","2019-01-13",3,575,12,12002599,42856,481.0,2
